tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,28,0,live,ABO,"A3GALNT, A3GALT1, GTB, NAGAT","ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase","histo-blood group ABO system transferase|ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)|B(A) alpha-1,3-galactosyltransferase|histo-blood group A2 transferase",9q34.2,9,NC_000009.12,133250401,133275201,minus,7,110300
9606,Homo sapiens,5443,0,live,POMC,"ACTH, CLIP, LPH, MSH, NPP, OBAIRH, POC",proopiomelanocortin,pro-opiomelanocortin|adrenocorticotropic hormone|adrenocorticotropin|alpha-MSH|alpha-melanocyte-stimulating hormone|beta-LPH|beta-MSH|beta-endorphin|beta-melanocyte-stimulating hormone|corticotropin-like intermediary peptide|corticotropin-lipotropin|gamma-LPH|gamma-MSH|lipotropin beta|lipotropin gamma|melanotropin alpha|melanotropin beta|melanotropin gamma|met-enkephalin|opiomelanocortin prepropeptide|pro-ACTH-endorphin|proopiomelanocortin preproprotein,2p23.3,2,NC_000002.12,25160853,25168851,minus,4,176830
9606,Homo sapiens,3579,0,live,CXCR2,"CD182, CDw128b, CMKAR2, IL8R2, IL8RA, IL8RB",C-X-C motif chemokine receptor 2,"C-X-C chemokine receptor type 2|CXC-R2|CXCR-2|CXCR2 gene for IL8 receptor type B|GRO/MGSA receptor|IL-8 receptor type 2|IL-8R B|chemokine (CXC) receptor 2|high affinity interleukin-8 receptor B|interleukin 8 receptor type 2|interleukin 8 receptor, beta|interleukin-8 receptor type B",2q35,2,NC_000002.12,218125294,218137253,plus,6,146928
9606,Homo sapiens,1000,0,live,CDH2,"CD325, CDHN, CDw325, NCAD",cadherin 2,"cadherin-2|N-cadherin 1|cadherin 2, type 1, N-cadherin (neuronal)|calcium-dependent adhesion protein, neuronal|neural cadherin",18q12.1,18,NC_000018.10,27932878,28177130,minus,19,114020
9606,Homo sapiens,9332,0,live,CD163,"M130, MM130, SCARI1",CD163 molecule,scavenger receptor cysteine-rich type 1 protein M130|hemoglobin scavenger receptor|macrophage-associated antigen,12p13.31,12,NC_000012.12,7470811,7503818,minus,16,605545
9606,Homo sapiens,240,0,live,ALOX5,"5-LO, 5-LOX, 5LPG, LOG5",arachidonate 5-lipoxygenase,arachidonate 5-lipoxygenase|LOX-5|arachidonic 5-lipoxygenase alpha-10 isoform|arachidonic 5-lipoxygenase delta-10-13 isoform|arachidonic 5-lipoxygenase delta-13 isoform|arachidonic 5-lipoxygenase delta-p10 isoform|arachidonic acid 5-lipoxygenase|leukotriene A4 synthase,10q11.21,10,NC_000010.11,45374166,45446121,plus,13,152390
9606,Homo sapiens,3814,0,live,KISS1,"HH13, KiSS-1",KiSS-1 metastasis suppressor,metastasis-suppressor KiSS-1|kisspeptin-1|malignant melanoma metastasis-suppressor|metastin|prepro-kisspeptin,1q32.1,1,NC_000001.11,204190341,204196491,minus,3,603286
9606,Homo sapiens,1509,0,live,CTSD,"CLN10, CPSD, HEL-S-130P",cathepsin D,"cathepsin D|ceroid-lipofuscinosis, neuronal 10|epididymis secretory sperm binding protein Li 130P|lysosomal aspartyl peptidase|lysosomal aspartyl protease",11p15.5,11,NC_000011.10,1752755,1763927,minus,9,116840
9606,Homo sapiens,4322,0,live,MMP13,"CLG3, MANDP1, MDST, MMP-13",matrix metallopeptidase 13,collagenase 3|matrix metalloproteinase 13 (collagenase 3),11q22.2,11,NC_000011.10,102942995,102955732,minus,10,600108
9606,Homo sapiens,8202,0,live,NCOA3,"ACTR, AIB-1, AIB1, CAGH16, CTG26, KAT13B, RAC3, SRC-3, SRC3, TNRC14, TNRC16, TRAM-1, bHLHe42, pCIP",nuclear receptor coactivator 3,nuclear receptor coactivator 3|CBP-interacting protein|amplified in breast cancer 1 protein|class E basic helix-loop-helix protein 42|receptor-associated coactivator 3|steroid receptor coactivator protein 3|thyroid hormone receptor activator molecule 1,20q13.12,20,NC_000020.11,47501887,47656872,plus,23,601937
9606,Homo sapiens,558,0,live,AXL,"ARK, JTK11, Tyro7, UFO",AXL receptor tyrosine kinase,tyrosine-protein kinase receptor UFO|AXL oncogene|AXL transforming sequence/gene,19q13.2,19,NC_000019.10,41219223,41261767,plus,21,109135
9606,Homo sapiens,2167,0,live,FABP4,"A-FABP, AFABP, ALBP, HEL-S-104, aP2",fatty acid binding protein 4,"fatty acid-binding protein, adipocyte|adipocyte fatty acid binding protein|adipocyte lipid-binding protein|adipocyte-type fatty acid-binding protein|epididymis secretory protein Li 104|fatty acid binding protein 4, adipocyte",8q21.13,8,NC_000008.11,81478419,81483233,minus,4,600434
9606,Homo sapiens,3002,0,live,GZMB,"C11, CCPI, CGL-1, CGL1, CSP-B, CSPB, CTLA1, CTSGL1, HLP, SECT",granzyme B,"granzyme B|T-cell serine protease 1-3E|cathepsin G-like 1|cytotoxic T-lymphocyte proteinase 2|cytotoxic serine protease B|fragmentin 2|granzyme B (granzyme 2, cytotoxic T-lymphocyte-associated serine esterase 1)|human lymphocyte protein",14q12,14,NC_000014.9,24630954,24634190,minus,5,123910
9606,Homo sapiens,6776,0,live,STAT5A,"MGF, STAT5",signal transducer and activator of transcription 5A,signal transducer and activator of transcription 5A|epididymis secretory sperm binding protein,17q21.2,17,NC_000017.11,42287547,42311943,plus,20,601511
9606,Homo sapiens,102,0,live,ADAM10,"AD10, AD18, CD156c, CDw156, HsT18717, MADM, RAK, kuz",ADAM metallopeptidase domain 10,disintegrin and metalloproteinase domain-containing protein 10|a disintegrin and metalloprotease domain 10|kuzbanian protein homolog|mammalian disintegrin-metalloprotease,15q21.3,15,NC_000015.10,58588809,58749707,minus,17,602192
9606,Homo sapiens,3484,0,live,IGFBP1,"AFBP, IBP1, IGF-BP25, PP12, hIGFBP-1",insulin like growth factor binding protein 1,insulin-like growth factor-binding protein 1|IBP-1|IGF-binding protein 1|IGFBP-1|alpha-pregnancy-associated endometrial globulin|amniotic fluid binding protein|binding protein-25|binding protein-26|binding protein-28|growth hormone independent-binding protein|placental protein 12,7p12.3,7,NC_000007.14,45888488,45893660,plus,4,146730
9606,Homo sapiens,3684,0,live,ITGAM,"CD11B, CR3A, MAC-1, MAC1A, MO1A, SLEB6",integrin subunit alpha M,"integrin alpha-M|CD11 antigen-like family member B|CR-3 alpha chain|antigen CD11b (p170)|cell surface glycoprotein MAC-1 subunit alpha|complement component 3 receptor 3 subunit|integrin, alpha M (complement component 3 receptor 3 subunit)|leukocyte adhesion receptor MO1|macrophage antigen alpha polypeptide|neutrophil adherence receptor alpha-M subunit",16p11.2,16,NC_000016.10,31259975,31332877,plus,31,120980
9606,Homo sapiens,5727,0,live,PTCH1,"BCNS, NBCCS, PTC, PTC1, PTCH",patched 1,protein patched homolog 1,9q22.32,9,NC_000009.12,95442980,95517057,minus,28,601309
9606,Homo sapiens,3611,0,live,ILK,"HEL-S-28-1, ILK-2, P59, p59ILK, ILK",integrin linked kinase,integrin-linked protein kinase|59 kDa serine/threonine-protein kinase|epididymis secretory protein Li 28|integrin-linked kinase-2,11p15.4,11,NC_000011.10,6603708,6610874,plus,15,602366
9606,Homo sapiens,5268,0,live,SERPINB5,"PI5, maspin",serpin family B member 5,"serpin B5|PI-5|peptidase inhibitor 5|protease inhibitor 5 (maspin)|serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 5|serpin peptidase inhibitor, clade B (ovalbumin), member 5",18q21.33,18,NC_000018.10,63476958,63505085,plus,8,154790
9606,Homo sapiens,7078,0,live,TIMP3,"HSMRK222, K222, K222TA2, SFD",TIMP metallopeptidase inhibitor 3,metalloproteinase inhibitor 3|MIG-5 protein|TIMP-3|protein MIG-5|tissue inhibitor of metalloproteinases 3,22q12.3,22,NC_000022.11,32800816,32863041,plus,5,188826
9606,Homo sapiens,407006,0,live,MIR221,"MIRN221, miRNA221, mir-221",microRNA 221,hsa-mir-221,Xp11.3,X,NC_000023.11,45746157,45746266,minus,1,300568
9606,Homo sapiens,2852,0,live,GPER1,"CEPR, CMKRL2, DRY12, FEG-1, GPCR-Br, GPER, GPR30, LERGU, LERGU2, LyGPR, mER",G protein-coupled estrogen receptor 1,G-protein coupled estrogen receptor 1|G protein-coupled receptor 30|IL8-related receptor DRY12|chemoattractant receptor-like 2|chemokine receptor-like 2|constitutively expressed peptide-like receptor|flow-induced endothelial G-protein coupled receptor 1|heptahelix receptor|lymphocyte-derived G-protein coupled receptor|membrane estrogen receptor,7p22.3,7,NC_000007.14,1086807,1093815,plus,3,601805
9606,Homo sapiens,10320,0,live,IKZF1,"CVID13, Hs.54452, IK1, IKAROS, LYF1, LyF-1, PPP1R92, PRO0758, ZNFN1A1",IKAROS family zinc finger 1,"DNA-binding protein Ikaros|CLL-associated antigen KW-6|ikaros family zinc finger protein 1|lymphoid transcription factor LyF-1|protein phosphatase 1, regulatory subunit 92|zinc finger protein, subfamily 1A, 1 (Ikaros)",7p12.2,7,NC_000007.14,50303453,50405101,plus,15,603023
9606,Homo sapiens,634,0,live,CEACAM1,"BGP, BGP1, BGPI",CEA cell adhesion molecule 1,carcinoembryonic antigen-related cell adhesion molecule 1|CD66a antigen|antigen CD66|carcinoembryonic antigen related cell adhesion molecule 1|carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein),19q13.2,19,NC_000019.10,42507306,42528482,minus,10,109770
9606,Homo sapiens,3371,0,live,TNC,"150-225, DFNA56, GMEM, GP, HXB, JI, TN, TN-C",tenascin C,"tenascin|GP 150-225|cytotactin|deafness, autosomal dominant 56|glioma-associated-extracellular matrix antigen|hexabrachion (tenascin)|myotendinous antigen|neuronectin|tenascin-C additional domain 1|tenascin-C isoform 14/AD1/16",9q33.1,9,NC_000009.12,115019575,115118244,minus,31,187380
9606,Homo sapiens,3133,0,live,HLA-E,"HLA-6.2, QA1","major histocompatibility complex, class I, E","HLA class I histocompatibility antigen, alpha chain E|MHC class I antigen E|MHC class Ib antigen",6p22.1,6,NC_000006.12,30489508,30494194,plus,8,143010
9606,Homo sapiens,2705,0,live,GJB1,"CMTX, CMTX1, CX32",gap junction protein beta 1,"gap junction beta-1 protein|GAP junction 28 kDa liver protein|connexin-32|gap junction protein, beta 1, 32kDa",Xq13.1,X,NC_000023.11,71215212,71225516,plus,4,304040
9606,Homo sapiens,659,0,live,BMPR2,"BMPR-II, BMPR3, BMR2, BRK-3, POVD1, PPH1, T-ALK",bone morphogenetic protein receptor type 2,"bone morphogenetic protein receptor type-2|BMP type II receptor|BMP type-2 receptor|bone morphogenetic protein receptor type II|bone morphogenetic protein receptor, type II (serine/threonine kinase)|type II activin receptor-like kinase|type II receptor for bone morphogenetic protein-4",2q33.1-q33.2,2,NC_000002.12,202376310,202567751,plus,13,600799
9606,Homo sapiens,6591,0,live,SNAI2,"SLUG, SLUGH, SLUGH1, SNAIL2, WS2D",snail family transcriptional repressor 2,"zinc finger protein SNAI2|neural crest transcription factor SLUG|protein snail homolog 2|slug (chicken homolog), zinc finger protein|snail family zinc finger 2|snail homolog 2",8q11.21,8,NC_000008.11,48917598,48921429,minus,3,602150
9606,Homo sapiens,9817,0,live,KEAP1,"INrf2, KLHL19",kelch like ECH associated protein 1,kelch-like ECH-associated protein 1|KEAP1 delta C|cytosolic inhibitor of Nrf2|kelch-like family member 19|kelch-like protein 19,19p13.2,19,NC_000019.10,10486125,10503356,minus,9,606016
9606,Homo sapiens,51561,0,live,IL23A,"IL-23, IL-23A, IL23P19, P19, SGRF",interleukin 23 subunit alpha,"interleukin-23 subunit alpha|IL-23 subunit alpha|IL-23-A|IL-23p19|JKA3 induced upon T-cell activation|interleukin 23 p19 subunit|interleukin 23, alpha subunit p19|interleukin-23 subunit p19|interleukin-six, G-CSF related factor",12q13.3,12,NC_000012.12,56334159,56340410,plus,6,605580
9606,Homo sapiens,51741,0,live,WWOX,"D16S432E, EIEE28, FOR, FRA16D, HHCMA56, PRO0128, SCAR12, SDR41C1, WOX1",WW domain containing oxidoreductase,WW domain-containing oxidoreductase|WW domain-containing protein WWOX|fragile site FRA16D oxidoreductase|short chain dehydrogenase/reductase family 41C member 1,16q23.1-q23.2,16,NC_000016.10,78099654,79212667,plus,10,605131
9606,Homo sapiens,3397,0,live,ID1,"ID, bHLHb24","inhibitor of DNA binding 1, HLH protein","DNA-binding protein inhibitor ID-1|class B basic helix-loop-helix protein 24|dJ857M17.1.2 (inhibitor of DNA binding 1, dominant negative helix-loop-helix protein)|inhibitor of DNA binding 1, dominant negative helix-loop-helix protein|inhibitor of differentiation 1",20q11.21,20,NC_000020.11,31605289,31606510,plus,1,600349
9606,Homo sapiens,246778,0,live,IL27,"IL-27, IL-27AA, IL27p28, IL30, p28, IL27",interleukin 27,interleukin-27 subunit alpha|IL-27 p28 subunit|IL-27 subunit alpha|IL-27-A|IL27-A|interleukin-30,16p12.1-p11.2,16,NC_000016.10,28499362,28526730,minus,6,608273
9606,Homo sapiens,6928,0,live,HNF1B,"FJHN, HNF-1-beta, HNF-1B, HNF1beta, HNF2, HPC11, LF-B3, LFB3, MODY5, TCF-2, TCF2, VHNF1",HNF1 homeobox B,"hepatocyte nuclear factor 1-beta|HNF1 beta A|homeoprotein LFB3|transcription factor 2, hepatic",17q12,17,NC_000017.11,37686431,37745059,minus,11,189907
9606,Homo sapiens,182,0,live,JAG1,"AGS, AGS1, AHD, AWS, CD339, DCHE, HJ1, JAGL1",jagged canonical Notch ligand 1,protein jagged-1,20p12.2,20,NC_000020.11,10637684,10673999,minus,26,601920
9606,Homo sapiens,23028,0,live,KDM1A,"AOF2, BHC110, CPRF, KDM1, LSD1",lysine demethylase 1A,"lysine-specific histone demethylase 1A|BRAF35-HDAC complex protein BHC110|FAD-binding protein BRAF35-HDAC complex, 110 kDa subunit|amine oxidase (flavin containing) domain 2|flavin-containing amine oxidase domain-containing protein 2|lysine (K)-specific demethylase 1A|lysine-specific histone demethylase 1",1p36.12,1,NC_000001.11,23019443,23083691,plus,21,609132
9606,Homo sapiens,7042,0,live,TGFB2,"G-TSF, LDS4, TGF-beta2",transforming growth factor beta 2,transforming growth factor beta-2 proprotein|BSC-1 cell growth inhibitor|cetermin|glioblastoma-derived T-cell suppressor factor|polyergin|prepro-transforming growth factor beta-2,1q41,1,NC_000001.11,218345284,218444619,plus,8,190220
9606,Homo sapiens,3574,0,live,IL7,IL-7,interleukin 7,interleukin-7,8q21.13,8,NC_000008.11,78675870,78806830,minus,8,146660
9606,Homo sapiens,8877,0,live,SPHK1,SPHK,sphingosine kinase 1,sphingosine kinase 1|SK 1|SPK 1|acetyltransferase SPHK1,17q25.1,17,NC_000017.11,76383204,76387855,plus,7,603730
9606,Homo sapiens,8862,0,live,APLN,"APEL, XNPEP2",apelin,apelin|AGTRL1 ligand|APJ endogenous ligand,Xq26.1,X,NC_000023.11,129645259,129654956,minus,3,300297
9606,Homo sapiens,3973,0,live,LHCGR,"HHG, LCGR, LGR2, LH/CG-R, LH/CGR, LHR, LHRHR, LSH-R, ULG5",luteinizing hormone/choriogonadotropin receptor,lutropin-choriogonadotropic hormone receptor|hypergonadotropic hypogonadism|lutropin/choriogonadotropin receptor,2p16.3,2,NC_000002.12,48686774,48755724,minus,14,152790
9606,Homo sapiens,1394,0,live,CRHR1,"CRF-R, CRF-R-1, CRF-R1, CRF1, CRFR-1, CRFR1, CRH-R-1, CRH-R1, CRHRL, CRHR1",corticotropin releasing hormone receptor 1,corticotropin-releasing factor receptor 1|CRH receptor 1|corticotropin-releasing factor type 1 receptor|seven transmembrane helix receptor,17q21.31,17,NC_000017.11,45784280,45835828,plus,14,122561
9606,Homo sapiens,10273,0,live,STUB1,"CHIP, HSPABP2, NY-CO-7, SCA48, SCAR16, SDCCAG7, UBOX1",STIP1 homology and U-box containing protein 1,"E3 ubiquitin-protein ligase CHIP|CLL-associated antigen KW-8|RING-type E3 ubiquitin transferase CHIP|STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase|antigen NY-CO-7|carboxy terminus of Hsp70-interacting protein|heat shock protein A binding protein 2 (c-terminal)|serologically defined colon cancer antigen 7",16p13.3,16,NC_000016.10,680410,682801,plus,7,607207
9606,Homo sapiens,5581,0,live,PRKCE,"PKCE, nPKC-epsilon",protein kinase C epsilon,protein kinase C epsilon type,2p21,2,NC_000002.12,45651315,46187990,plus,32,176975
9606,Homo sapiens,5654,0,live,HTRA1,"ARMD7, CADASIL2, CARASIL, HtrA, L56, ORF480, PRSS11",HtrA serine peptidase 1,"serine protease HTRA1|IGFBP5-protease|high-temperature requirement A serine peptidase 1|protease, serine, 11 (IGF binding)",10q26.13,10,NC_000010.11,122461553,122514907,plus,9,602194
9606,Homo sapiens,3880,0,live,KRT19,"CK19, K19, K1CS",keratin 19,"keratin, type I cytoskeletal 19|40-kDa keratin intermediate filament|CK-19|cytokeratin 19|keratin 19, type I|keratin, type I, 40-kd",17q21.2,17,NC_000017.11,41523617,41528308,minus,6,148020
9606,Homo sapiens,8841,0,live,HDAC3,"HD3, KDAC3, RPD3, RPD3-2",histone deacetylase 3,histone deacetylase 3|SMAP45,5q31.3,5,NC_000005.10,141620876,141636856,minus,15,605166
9606,Homo sapiens,3159,0,live,HMGA1,"HMG-RA, HMGIY, HMGA1",high mobility group AT-hook 1,high mobility group protein HMG-I/HMG-Y|high mobility group protein A1|high mobility group protein R|high-mobility group (nonhistone chromosomal) protein isoforms I and Y|nonhistone chromosomal high-mobility group protein HMG-I/HMG-Y,6p21.31,6,NC_000006.12,34236873,34246231,plus,6,600701
9606,Homo sapiens,7068,0,live,THRB,"C-ERBA-2, C-ERBA-BETA, ERBA2, GRTH, NR1A2, PRTH, THR11, THRB2, THRB",thyroid hormone receptor beta,"thyroid hormone receptor beta|nuclear receptor subfamily 1 group A member 2|oncogene ERBA2|thyroid hormone nuclear receptor beta variant 1|thyroid hormone receptor, beta (erythroblastic leukemia viral (v-erb-a) oncogene homolog 2, avian)",3p24.2,3,NC_000003.12,24117153,24495708,minus,18,190160
9606,Homo sapiens,79923,0,live,NANOG,,Nanog homeobox,homeobox protein NANOG|homeobox transcription factor Nanog|homeobox transcription factor Nanog-delta 48,12p13.31,12,NC_000012.12,7789402,7799146,plus,4,607937
9606,Homo sapiens,4092,0,live,SMAD7,"CRCS3, MADH7, MADH8",SMAD family member 7,"mothers against decapentaplegic homolog 7|MAD (mothers against decapentaplegic, Drosophila) homolog 7|MAD homolog 8|Mothers against decapentaplegic, drosophila, homolog of, 7|SMAD, mothers against DPP homolog 7|hSMAD7|mothers against DPP homolog 8",18q21.1,18,NC_000018.10,48919853,48950711,minus,5,602932
9606,Homo sapiens,407018,0,live,MIR27A,"MIR27, MIRN27A, mir-27a",microRNA 27a,hsa-mir-27a,19p13.12,19,NC_000019.10,13836440,13836517,minus,1,612153
9606,Homo sapiens,2626,0,live,GATA4,"ASD2, TACHD, TOF, VSD1",GATA binding protein 4,transcription factor GATA-4|GATA-binding factor 4,8p23.1,8,NC_000008.11,11676931,11760002,plus,11,600576
9606,Homo sapiens,1806,0,live,DPYD,"DHP, DHPDHASE, DPD",dihydropyrimidine dehydrogenase,dihydropyrimidine dehydrogenase [NADP()]|dihydrothymine dehydrogenase|dihydrouracil dehydrogenase,1p21.3,1,NC_000001.11,97077743,97921059,minus,26,612779
9606,Homo sapiens,9232,0,live,PTTG1,"EAP1, HPTTG, PTTG, TUTR1","PTTG1 regulator of sister chromatid separation, securin",securin|ESP1-associated protein 1|pituitary tumor-transforming 1|pituitary tumor-transforming gene 1 protein|tumor-transforming protein 1,5q33.3,5,NC_000005.10,160421855,160428744,plus,6,604147
9606,Homo sapiens,2057,0,live,EPOR,EPO-R,erythropoietin receptor,erythropoietin receptor,19p13.2,19,NC_000019.10,11377207,11384314,minus,8,133171
9606,Homo sapiens,406985,0,live,MIR200C,"MIRN200C, mir-200c",microRNA 200c,hsa-mir-200c,12p13.31,12,NC_000012.12,6963699,6963766,plus,1,612092
9606,Homo sapiens,5037,0,live,PEBP1,"HCNP, HCNPpp, HEL-210, HEL-S-34, HEL-S-96, PBP, PEBP, PEBP-1, RKIP",phosphatidylethanolamine binding protein 1,phosphatidylethanolamine-binding protein 1|Raf kinase inhibitory protein|epididymis luminal protein 210|epididymis secretory protein Li 34|epididymis secretory protein Li 96|hippocampal cholinergic neurostimulating peptide|neuropolypeptide h3|prostatic binding protein|raf kinase inhibitor protein,12q24.23,12,NC_000012.12,118136124,118145584,plus,4,604591
